game_id,club_id,own_goals,own_position,own_manager_name,opponent_id,opponent_goals,opponent_position,opponent_manager_name,hosting,is_win
2224126,1041,0,3.0,Rémi Garde,583,1,1.0,Carlo Ancelotti,Home,0
2224131,750,1,16.0,Eric Hély,1158,0,8.0,Christian Gourcuff,Home,1
2224131,1158,0,8.0,Christian Gourcuff,750,1,16.0,Eric Hély,Away,0
2224133,273,0,11.0,Frédéric Antonetti,417,3,4.0,Claude Puel,Home,0
2224133,417,3,4.0,Claude Puel,273,0,11.0,Frédéric Antonetti,Away,1
2224134,244,2,2.0,Élie Baup,595,1,13.0,Frédéric Hantz,Home,1
2224134,595,1,13.0,Frédéric Hantz,244,2,2.0,Élie Baup,Away,0
2224135,750,3,18.0,Eric Hély,1082,3,5.0,Rudi Garcia,Away,0
2224135,1082,3,5.0,Rudi Garcia,750,3,18.0,Eric Hély,Home,0
2224136,40,0,9.0,Francis Gillot,1421,0,14.0,Hubert Fournier,Home,0
2224136,1421,0,14.0,Hubert Fournier,40,0,9.0,Francis Gillot,Away,0
2224138,273,2,10.0,Frédéric Antonetti,3911,0,19.0,Corentin Martins,Away,1
2224138,3911,0,19.0,Corentin Martins,273,2,10.0,Frédéric Antonetti,Home,0
2224144,273,1,10.0,Frédéric Antonetti,1095,2,20.0,Jean-Marc Furlan,Home,0
2224144,1095,2,20.0,Jean-Marc Furlan,273,1,10.0,Frédéric Antonetti,Away,1
2224145,583,1,1.0,Carlo Ancelotti,14171,0,17.0,Pascal Dupraz,Away,1
2224145,14171,0,17.0,Pascal Dupraz,583,1,1.0,Carlo Ancelotti,Home,0
2224146,244,1,2.0,Élie Baup,1158,0,7.0,Christian Gourcuff,Away,1
2224146,1158,0,7.0,Christian Gourcuff,244,1,2.0,Élie Baup,Home,0
2224149,415,0,11.0,Alain Casanova,1158,1,7.0,Christian Gourcuff,Home,0
2224149,1158,1,7.0,Christian Gourcuff,415,0,11.0,Alain Casanova,Away,1
2224154,244,1,2.0,Élie Baup,3911,0,19.0,Corentin Martins,Home,1
2224154,3911,0,19.0,Corentin Martins,244,1,2.0,Élie Baup,Away,0
2224160,583,1,1.0,Carlo Ancelotti,1095,0,20.0,Jean-Marc Furlan,Away,1
2224160,1095,0,20.0,Jean-Marc Furlan,583,1,1.0,Carlo Ancelotti,Home,0
2224162,417,3,5.0,Claude Puel,750,0,17.0,Eric Hély,Home,1
2224162,750,0,17.0,Eric Hély,417,3,5.0,Claude Puel,Away,0
2224164,244,0,2.0,Élie Baup,1082,0,6.0,Rudi Garcia,Away,0
2224164,1082,0,6.0,Rudi Garcia,244,0,2.0,Élie Baup,Home,0
2224166,595,1,12.0,Frédéric Hantz,1158,4,8.0,Christian Gourcuff,Away,0
2224166,1158,4,8.0,Christian Gourcuff,595,1,12.0,Frédéric Hantz,Home,1
2224169,1082,5,5.0,Rudi Garcia,1158,0,8.0,Christian Gourcuff,Home,1
2224169,1158,0,8.0,Christian Gourcuff,1082,5,5.0,Rudi Garcia,Away,0
2224170,273,0,10.0,Frédéric Antonetti,583,2,1.0,Carlo Ancelotti,Home,0
2224170,583,2,1.0,Carlo Ancelotti,273,0,10.0,Frédéric Antonetti,Away,1
2224174,40,0,9.0,Francis Gillot,244,1,2.0,Élie Baup,Away,0
2224174,244,1,2.0,Élie Baup,40,0,9.0,Francis Gillot,Home,1
2224179,273,1,11.0,Frédéric Antonetti,1147,1,16.0,Albert Emon,Home,0
2224179,1147,1,16.0,Albert Emon,273,1,11.0,Frédéric Antonetti,Away,0
2224184,595,0,12.0,Frédéric Hantz,750,0,15.0,Eric Hély,Home,0
2224184,750,0,15.0,Eric Hély,595,0,12.0,Frédéric Hantz,Away,0
2224187,583,3,1.0,Carlo Ancelotti,3911,1,20.0,Corentin Martins,Home,1
2224187,3911,1,20.0,Corentin Martins,583,3,1.0,Carlo Ancelotti,Away,0
2224190,244,0,2.0,Élie Baup,1421,0,14.0,Hubert Fournier,Home,0
2224190,1421,0,14.0,Hubert Fournier,244,0,2.0,Élie Baup,Away,0
2224540,173,2,2.0,Troels Bech,5817,1,6.0,Lars Söndergaard,Away,1
2224540,5817,1,6.0,Lars Söndergaard,173,2,2.0,Troels Bech,Home,0
2224542,678,4,7.0,Peter Sörensen,2414,1,9.0,Johnny Mölby,Away,1
2224542,2414,1,9.0,Johnny Mölby,678,4,7.0,Peter Sörensen,Home,0
2224543,2414,1,8.0,Johnny Mölby,5724,0,5.0,Colin Todd,Away,1
2224543,5724,0,5.0,Colin Todd,2414,1,8.0,Johnny Mölby,Home,0
2224545,173,2,4.0,Troels Bech,190,2,1.0,Ariel Jacobs,Home,0
2224545,190,2,1.0,Ariel Jacobs,173,2,4.0,Troels Bech,Away,0
2224547,173,0,4.0,Troels Bech,1053,4,3.0,Kent Nielsen,Home,0
2224547,1053,4,3.0,Kent Nielsen,173,0,4.0,Troels Bech,Away,1
2224549,173,0,5.0,Troels Bech,3426,3,12.0,Jess Thorup,Away,0
2224549,3426,3,12.0,Jess Thorup,173,0,5.0,Troels Bech,Home,1
2224550,206,2,10.0,Auri Skarbalius,2414,2,6.0,Johnny Mölby,Home,0
2224550,2414,2,6.0,Johnny Mölby,206,2,10.0,Auri Skarbalius,Away,0
2224551,190,2,1.0,Ariel Jacobs,2778,1,3.0,Kasper Hjulmand,Home,1
2224551,2778,1,3.0,Kasper Hjulmand,190,2,1.0,Ariel Jacobs,Away,0
2224556,678,4,6.0,Peter Sörensen,1177,0,11.0,Keld Bordinggaard,Away,1
2224556,1177,0,11.0,Keld Bordinggaard,678,4,6.0,Peter Sörensen,Home,0
2224561,1177,0,7.0,Keld Bordinggaard,2414,2,8.0,Johnny Mölby,Home,0
2224561,2414,2,8.0,Johnny Mölby,1177,0,7.0,Keld Bordinggaard,Away,1
2224564,173,0,6.0,Troels Bech,5724,1,9.0,Colin Todd,Home,0
2224564,5724,1,9.0,Colin Todd,173,0,6.0,Troels Bech,Away,1
2224565,173,2,5.0,Troels Bech,2414,2,6.0,Johnny Mölby,Away,0
2224565,2414,2,6.0,Johnny Mölby,173,2,5.0,Troels Bech,Home,0
2224566,190,5,1.0,Ariel Jacobs,1177,0,12.0,Keld Bordinggaard,Home,1
2224566,1177,0,12.0,Keld Bordinggaard,190,5,1.0,Ariel Jacobs,Away,0
2224567,678,1,11.0,Peter Sörensen,5724,2,3.0,Colin Todd,Away,0
2224567,5724,2,3.0,Colin Todd,678,1,11.0,Peter Sörensen,Home,1
2224568,678,0,10.0,Peter Sörensen,3426,0,11.0,Jess Thorup,Home,0
2224568,3426,0,11.0,Jess Thorup,678,0,10.0,Peter Sörensen,Away,0
2224569,190,1,2.0,Ariel Jacobs,5817,1,1.0,Lars Söndergaard,Away,0
2224569,5817,1,1.0,Lars Söndergaard,190,1,2.0,Ariel Jacobs,Home,0
2224571,190,3,2.0,Ariel Jacobs,1053,0,8.0,Kent Nielsen,Home,1
2224571,1053,0,8.0,Kent Nielsen,190,3,2.0,Ariel Jacobs,Away,0
2224573,865,2,5.0,Glen Riddersholm,2414,2,7.0,Johnny Mölby,Away,0
2224573,2414,2,7.0,Johnny Mölby,865,2,5.0,Glen Riddersholm,Home,0
2224574,173,1,6.0,Troels Bech,2778,1,4.0,Kasper Hjulmand,Away,0
2224574,2778,1,4.0,Kasper Hjulmand,173,1,6.0,Troels Bech,Home,0
2224575,2414,2,5.0,Johnny Mölby,5817,0,2.0,Lars Söndergaard,Away,1
2224575,5817,0,2.0,Lars Söndergaard,2414,2,5.0,Johnny Mölby,Home,0
2224576,173,1,4.0,Troels Bech,1177,0,11.0,Keld Bordinggaard,Away,1
2224576,1177,0,11.0,Keld Bordinggaard,173,1,4.0,Troels Bech,Home,0
2224582,190,3,1.0,Ariel Jacobs,678,0,9.0,Peter Sörensen,Home,1
2224582,678,0,9.0,Peter Sörensen,190,3,1.0,Ariel Jacobs,Away,0
2224585,1053,4,6.0,Kent Nielsen,2414,1,8.0,Johnny Mölby,Away,1
2224585,2414,1,8.0,Johnny Mölby,1053,4,6.0,Kent Nielsen,Home,0
2224586,190,1,1.0,Ariel Jacobs,206,0,12.0,Auri Skarbalius,Home,1
2224586,206,0,12.0,Auri Skarbalius,190,1,1.0,Ariel Jacobs,Away,0
2224588,2414,0,7.0,Johnny Mölby,3426,0,10.0,Jess Thorup,Home,0
2224588,3426,0,10.0,Jess Thorup,2414,0,7.0,Johnny Mölby,Away,0
2224590,190,1,1.0,Ariel Jacobs,206,1,10.0,Auri Skarbalius,Home,0
2224590,206,1,10.0,Auri Skarbalius,190,1,1.0,Ariel Jacobs,Away,0
2224591,678,0,9.0,Peter Sörensen,2778,1,4.0,Kasper Hjulmand,Home,0
2224591,2778,1,4.0,Kasper Hjulmand,678,0,9.0,Peter Sörensen,Away,1
2224592,2414,0,7.0,Johnny Mölby,3426,0,12.0,Jess Thorup,Away,0
2224592,3426,0,12.0,Jess Thorup,2414,0,7.0,Johnny Mölby,Home,0
2224593,173,2,3.0,Troels Bech,865,1,7.0,Glen Riddersholm,Home,1
2224593,865,1,7.0,Glen Riddersholm,173,2,3.0,Troels Bech,Away,0
2224597,173,2,6.0,Troels Bech,678,4,4.0,Peter Sörensen,Home,0
2224597,678,4,4.0,Peter Sörensen,173,2,6.0,Troels Bech,Away,1
2224598,190,0,1.0,Ariel Jacobs,2414,1,7.0,Johnny Mölby,Away,0
2224598,2414,1,7.0,Johnny Mölby,190,0,1.0,Ariel Jacobs,Home,1
2224601,173,3,6.0,Troels Bech,206,0,12.0,Auri Skarbalius,Away,1
2224601,206,0,12.0,Auri Skarbalius,173,3,6.0,Troels Bech,Home,0
2224603,173,1,6.0,Troels Bech,678,2,4.0,Peter Sörensen,Home,0
2224603,678,2,4.0,Peter Sörensen,173,1,6.0,Troels Bech,Away,1
2224606,190,1,1.0,Ariel Jacobs,2414,1,8.0,Johnny Mölby,Away,0
2224606,2414,1,8.0,Johnny Mölby,190,1,1.0,Ariel Jacobs,Home,0
2224607,190,2,1.0,Ariel Jacobs,678,0,4.0,Peter Sörensen,Away,1
2224607,678,0,4.0,Peter Sörensen,190,2,1.0,Ariel Jacobs,Home,0
2224608,2414,0,7.0,Johnny Mölby,5724,0,5.0,Colin Todd,Away,0
2224608,5724,0,5.0,Colin Todd,2414,0,7.0,Johnny Mölby,Home,0
2224614,173,3,6.0,Troels Bech,2778,0,4.0,Kasper Hjulmand,Home,1
2224614,2778,0,4.0,Kasper Hjulmand,173,3,6.0,Troels Bech,Away,0
2224618,190,2,1.0,Ariel Jacobs,3426,2,11.0,Jess Thorup,Away,0
2224618,3426,2,11.0,Jess Thorup,190,2,1.0,Ariel Jacobs,Home,0
2224619,206,2,11.0,Auri Skarbalius,2414,0,7.0,Johnny Mölby,Home,1
2224619,2414,0,7.0,Johnny Mölby,206,2,11.0,Auri Skarbalius,Away,0
2224620,173,1,6.0,Troels Bech,865,1,9.0,Glen Riddersholm,Away,0
2224620,865,1,9.0,Glen Riddersholm,173,1,6.0,Troels Bech,Home,0
2224622,173,1,6.0,Troels Bech,678,2,5.0,Peter Sörensen,Away,0
2224622,678,2,5.0,Peter Sörensen,173,1,6.0,Troels Bech,Home,1
2224624,173,2,4.0,Troels Bech,1177,0,12.0,Viggo Jensen,Away,1
2224624,1177,0,12.0,Viggo Jensen,173,2,4.0,Troels Bech,Home,0
2224629,190,2,1.0,Ariel Jacobs,2414,1,8.0,Johnny Mölby,Home,1
2224629,2414,1,8.0,Johnny Mölby,190,2,1.0,Ariel Jacobs,Away,0
2224632,173,3,4.0,Troels Bech,3426,0,9.0,Jess Thorup,Home,1
2224632,3426,0,9.0,Jess Thorup,173,3,4.0,Troels Bech,Away,0
2224636,190,4,1.0,Ariel Jacobs,2778,1,2.0,Kasper Hjulmand,Home,1
2224636,2778,1,2.0,Kasper Hjulmand,190,4,1.0,Ariel Jacobs,Away,0
2224638,173,2,4.0,Troels Bech,1053,2,3.0,Kent Nielsen,Away,0
2224638,1053,2,3.0,Kent Nielsen,173,2,4.0,Troels Bech,Home,0
2224640,190,2,1.0,Ariel Jacobs,5724,0,6.0,Colin Todd,Home,1
2224640,5724,0,6.0,Colin Todd,190,2,1.0,Ariel Jacobs,Away,0
2224641,2414,1,7.0,Johnny Mölby,5817,3,8.0,Lars Söndergaard,Home,0
2224641,5817,3,8.0,Lars Söndergaard,2414,1,7.0,Johnny Mölby,Away,1
2224648,678,0,4.0,Peter Sörensen,2414,2,7.0,Johnny Mölby,Away,0
2224648,2414,2,7.0,Johnny Mölby,678,0,4.0,Peter Sörensen,Home,1
2224649,173,5,5.0,Troels Bech,5817,0,9.0,Lars Söndergaard,Home,1
2224649,5817,0,9.0,Lars Söndergaard,173,5,5.0,Troels Bech,Away,0
2224652,173,2,6.0,Troels Bech,5724,3,4.0,Colin Todd,Away,0
2224652,5724,3,4.0,Colin Todd,173,2,6.0,Troels Bech,Home,1
2224654,173,0,5.0,Troels Bech,2414,2,8.0,Johnny Mölby,Away,0
2224654,2414,2,8.0,Johnny Mölby,173,0,5.0,Troels Bech,Home,1
2224658,190,3,1.0,Ariel Jacobs,1177,1,11.0,Viggo Jensen,Home,1
2224658,1177,1,11.0,Viggo Jensen,190,3,1.0,Ariel Jacobs,Away,0
2224659,190,4,1.0,Ariel Jacobs,1053,0,3.0,Kent Nielsen,Home,1
2224659,1053,0,3.0,Kent Nielsen,190,4,1.0,Ariel Jacobs,Away,0
2224661,190,2,1.0,Ariel Jacobs,865,1,8.0,Glen Riddersholm,Home,1
2224661,865,1,8.0,Glen Riddersholm,190,2,1.0,Ariel Jacobs,Away,0
2224662,173,2,5.0,Troels Bech,190,3,1.0,Ariel Jacobs,Home,0
2224662,190,3,1.0,Ariel Jacobs,173,2,5.0,Troels Bech,Away,1
2224663,1053,2,3.0,Kent Nielsen,2414,0,7.0,Johnny Mölby,Home,1
2224663,2414,0,7.0,Johnny Mölby,1053,2,3.0,Kent Nielsen,Away,0
2224666,2414,0,8.0,Johnny Mölby,2778,1,2.0,Kasper Hjulmand,Away,0
2224666,2778,1,2.0,Kasper Hjulmand,2414,0,8.0,Johnny Mölby,Home,1
2224668,1177,0,12.0,Viggo Jensen,2414,2,10.0,Johnny Mölby,Away,0
2224668,2414,2,10.0,Johnny Mölby,1177,0,12.0,Viggo Jensen,Home,1
2224674,190,0,1.0,Ariel Jacobs,3426,2,5.0,Jess Thorup,Home,0
2224674,3426,2,5.0,Jess Thorup,190,0,1.0,Ariel Jacobs,Away,1
2224675,173,2,9.0,Troels Bech,3426,6,4.0,Jess Thorup,Away,0
2224675,3426,6,4.0,Jess Thorup,173,2,9.0,Troels Bech,Home,1
2224678,190,0,1.0,Ariel Jacobs,206,0,10.0,Auri Skarbalius,Away,0
2224678,206,0,10.0,Auri Skarbalius,190,0,1.0,Ariel Jacobs,Home,0
2224679,173,0,5.0,Troels Bech,5724,0,3.0,Colin Todd,Home,0
2224679,5724,0,3.0,Colin Todd,173,0,5.0,Troels Bech,Away,0
2224680,2414,0,11.0,Johnny Mölby,3426,1,5.0,Jess Thorup,Away,0
2224680,3426,1,5.0,Jess Thorup,2414,0,11.0,Johnny Mölby,Home,1
2224683,173,1,8.0,Troels Bech,2778,4,2.0,Kasper Hjulmand,Away,0
2224683,2778,4,2.0,Kasper Hjulmand,173,1,8.0,Troels Bech,Home,1
2224686,2414,1,11.0,Johnny Mölby,5724,0,4.0,Colin Todd,Home,1
2224686,5724,0,4.0,Colin Todd,2414,1,11.0,Johnny Mölby,Away,0
2224688,173,1,6.0,Troels Bech,206,2,10.0,Auri Skarbalius,Home,0
2224688,206,2,10.0,Auri Skarbalius,173,1,6.0,Troels Bech,Away,1
2224690,190,0,1.0,Ariel Jacobs,678,0,8.0,Peter Sörensen,Home,0
2224690,678,0,8.0,Peter Sörensen,190,0,1.0,Ariel Jacobs,Away,0
2224692,173,0,7.0,Troels Bech,865,1,6.0,Glen Riddersholm,Home,0
2224692,865,1,6.0,Glen Riddersholm,173,0,7.0,Troels Bech,Away,1
2224693,190,1,1.0,Ariel Jacobs,1053,1,4.0,Kent Nielsen,Away,0
2224693,1053,1,4.0,Kent Nielsen,190,1,1.0,Ariel Jacobs,Home,0
2224694,865,5,7.0,Glen Riddersholm,2414,2,11.0,Johnny Mölby,Home,1
2224694,2414,2,11.0,Johnny Mölby,865,5,7.0,Glen Riddersholm,Away,0
2224702,173,1,5.0,Troels Bech,5817,4,9.0,Lars Söndergaard,Away,0
2224702,5817,4,9.0,Lars Söndergaard,173,1,5.0,Troels Bech,Home,1
2224708,173,3,5.0,Troels Bech,1053,4,4.0,Kent Nielsen,Home,0
2224708,1053,4,4.0,Kent Nielsen,173,3,5.0,Troels Bech,Away,1
2224711,190,3,1.0,Ariel Jacobs,2778,2,2.0,Kasper Hjulmand,Away,1
2224711,2778,2,2.0,Kasper Hjulmand,190,3,1.0,Ariel Jacobs,Home,0
2224714,2414,0,11.0,Johnny Mölby,2778,2,2.0,Kasper Hjulmand,Home,0
2224714,2778,2,2.0,Kasper Hjulmand,2414,0,11.0,Johnny Mölby,Away,1
2224715,190,0,1.0,Ariel Jacobs,1177,1,12.0,Viggo Jensen,Away,0
2224715,1177,1,12.0,Viggo Jensen,190,0,1.0,Ariel Jacobs,Home,1
2224716,173,1,5.0,Troels Bech,190,1,1.0,Ariel Jacobs,Away,0
2224716,190,1,1.0,Ariel Jacobs,173,1,5.0,Troels Bech,Home,0
2224717,173,2,4.0,Troels Bech,2414,0,10.0,Johnny Mölby,Home,1
2224717,2414,0,10.0,Johnny Mölby,173,2,4.0,Troels Bech,Away,0
2224719,2414,2,11.0,Johnny Mölby,5817,4,8.0,Lars Söndergaard,Away,0
2224719,5817,4,8.0,Lars Söndergaard,2414,2,11.0,Johnny Mölby,Home,1
2224720,1053,2,4.0,Kent Nielsen,2414,2,9.0,Johnny Mölby,Away,0
2224720,2414,2,9.0,Johnny Mölby,1053,2,4.0,Kent Nielsen,Home,0
2224722,206,1,9.0,Auri Skarbalius,2414,0,11.0,Johnny Mölby,Away,1
2224722,2414,0,11.0,Johnny Mölby,206,1,9.0,Auri Skarbalius,Home,0
2224723,190,2,1.0,Ariel Jacobs,865,2,7.0,Glen Riddersholm,Away,0
2224723,865,2,7.0,Glen Riddersholm,190,2,1.0,Ariel Jacobs,Home,0
2224724,190,0,1.0,Ariel Jacobs,5724,1,3.0,Colin Todd,Away,0
2224724,5724,1,3.0,Colin Todd,190,0,1.0,Ariel Jacobs,Home,1
2224725,173,3,10.0,Troels Bech,1177,3,12.0,Viggo Jensen,Home,0
2224725,1177,3,12.0,Viggo Jensen,173,3,10.0,Troels Bech,Away,0
2224726,190,1,1.0,Ariel Jacobs,5817,1,8.0,Lars Söndergaard,Home,0
2224726,5817,1,8.0,Lars Söndergaard,190,1,1.0,Ariel Jacobs,Away,0
2224728,678,1,6.0,Peter Sörensen,1053,1,7.0,Kent Nielsen,Home,0
2224728,1053,1,7.0,Kent Nielsen,678,1,6.0,Peter Sörensen,Away,0
2224729,173,1,5.0,Troels Bech,206,0,9.0,Auri Skarbalius,Away,1
2224729,206,0,9.0,Auri Skarbalius,173,1,5.0,Troels Bech,Home,0
2224731,2414,0,11.0,Johnny Mölby,2778,4,2.0,Kasper Hjulmand,Home,0
2224731,2778,4,2.0,Kasper Hjulmand,2414,0,11.0,Johnny Mölby,Away,1
2224733,190,4,3.0,Ariel Jacobs,865,2,10.0,Glen Riddersholm,Home,1
2224733,865,2,10.0,Glen Riddersholm,190,4,3.0,Ariel Jacobs,Away,0
2224737,354,3,5.0,Harm van Veldhoven,2282,3,2.0,Georges Leekens,Home,0
2224737,2282,3,2.0,Georges Leekens,354,3,5.0,Harm van Veldhoven,Away,0
2224739,566,1,15.0,Adrie Koster,2282,3,1.0,Georges Leekens,Away,0
2224739,2282,3,1.0,Georges Leekens,566,1,15.0,Adrie Koster,Home,1
2224752,1411,1,12.0,Enzo Scifo,2282,3,1.0,Georges Leekens,Home,0
2224752,2282,3,1.0,Georges Leekens,1411,1,12.0,Enzo Scifo,Away,1
2224769,520,1,16.0,Bob Peeters,3057,2,10.0,Peter Balette,Away,0
2224769,3057,2,10.0,Peter Balette,520,1,16.0,Bob Peeters,Home,1
2224770,3508,2,4.0,Francky Dury,28643,0,15.0,Dirk Geeraerd,Away,1
2224770,28643,0,15.0,Dirk Geeraerd,3508,2,4.0,Francky Dury,Home,0
2224773,498,2,6.0,Peter Maes,28643,0,15.0,Dirk Geeraerd,Home,1
2224773,28643,0,15.0,Dirk Geeraerd,498,2,6.0,Peter Maes,Away,0
2224776,520,3,16.0,Lorenzo Staelens,566,1,12.0,Adrie Koster,Home,1
2224776,566,1,12.0,Adrie Koster,520,3,16.0,Lorenzo Staelens,Away,0
2224778,2282,0,7.0,Georges Leekens,3508,1,2.0,Francky Dury,Home,0
2224778,3508,1,2.0,Francky Dury,2282,0,7.0,Georges Leekens,Away,1
2224787,520,1,16.0,Bob Peeters,3508,3,3.0,Francky Dury,Away,0
2224787,3508,3,3.0,Francky Dury,520,1,16.0,Bob Peeters,Home,1
2224796,2282,1,1.0,Georges Leekens,2727,4,6.0,Ronny Van Geneugden,Away,0
2224796,2727,4,6.0,Ronny Van Geneugden,2282,1,1.0,Georges Leekens,Home,1
2224797,58,2,1.0,John van den Brom,520,1,16.0,Foeke Booy,Home,1
2224797,520,1,16.0,Foeke Booy,58,2,1.0,John van den Brom,Away,0
2224805,354,2,10.0,Harm van Veldhoven,520,1,16.0,Bob Peeters,Away,1
2224805,520,1,16.0,Bob Peeters,354,2,10.0,Harm van Veldhoven,Home,0
2224806,520,0,16.0,Bob Peeters,2282,4,1.0,Georges Leekens,Away,0
2224806,2282,4,1.0,Georges Leekens,520,0,16.0,Bob Peeters,Home,1
2224815,601,1,6.0,Hein Vanhaezebrouck,2282,1,1.0,Georges Leekens,Home,0
2224815,2282,1,1.0,Georges Leekens,601,1,6.0,Hein Vanhaezebrouck,Away,0
2224816,520,3,15.0,Foeke Booy,1184,1,4.0,Mario Been,Home,1
2224816,1184,1,4.0,Mario Been,520,3,15.0,Foeke Booy,Away,0
2224817,2282,6,5.0,Juan Carlos Garrido,28643,2,16.0,Dirk Geeraerd,Away,1
2224817,28643,2,16.0,Dirk Geeraerd,2282,6,5.0,Juan Carlos Garrido,Home,0
2224825,520,1,16.0,Foeke Booy,601,3,6.0,Hein Vanhaezebrouck,Away,0
2224825,601,3,6.0,Hein Vanhaezebrouck,520,1,16.0,Foeke Booy,Home,1
2224826,354,0,11.0,Harm van Veldhoven,28643,1,15.0,Glen De Boeck,Home,0
2224826,28643,1,15.0,Glen De Boeck,354,0,11.0,Harm van Veldhoven,Away,1
2224831,1184,1,4.0,Mario Been,2282,1,1.0,Georges Leekens,Away,0
2224831,2282,1,1.0,Georges Leekens,1184,1,4.0,Mario Been,Home,0
2224838,566,1,12.0,Adrie Koster,28643,2,15.0,Dirk Geeraerd,Home,0
2224838,28643,2,15.0,Dirk Geeraerd,566,1,12.0,Adrie Koster,Away,1
2224842,58,6,1.0,John van den Brom,2282,1,8.0,Philippe Clement,Home,1
2224842,2282,1,8.0,Philippe Clement,58,6,1.0,John van den Brom,Away,0
2224844,520,2,16.0,Lorenzo Staelens,1411,3,9.0,Enzo Scifo,Away,0
2224844,1411,3,9.0,Enzo Scifo,520,2,16.0,Lorenzo Staelens,Home,1
2224845,157,2,5.0,Trond Sollied,2282,2,1.0,Georges Leekens,Home,0
2224845,2282,2,1.0,Georges Leekens,157,2,5.0,Trond Sollied,Away,0
2224855,172,0,13.0,Yannick Ferrera,28643,0,15.0,Dirk Geeraerd,Away,0
2224855,28643,0,15.0,Dirk Geeraerd,172,0,13.0,Yannick Ferrera,Home,0
2224859,157,2,10.0,Bob Peeters,520,2,16.0,Foeke Booy,Away,0
2224859,520,2,16.0,Foeke Booy,157,2,10.0,Bob Peeters,Home,0
2224863,601,0,7.0,Hein Vanhaezebrouck,28643,1,13.0,Glen De Boeck,Away,0
2224863,28643,1,13.0,Glen De Boeck,601,0,7.0,Hein Vanhaezebrouck,Home,1
2224864,204,1,15.0,Hany Ramzy,520,1,16.0,Foeke Booy,Home,0
2224864,520,1,16.0,Foeke Booy,204,1,15.0,Hany Ramzy,Away,0
2224871,520,2,16.0,Foeke Booy,28643,2,13.0,Glen De Boeck,Home,0
2224871,28643,2,13.0,Glen De Boeck,520,2,16.0,Foeke Booy,Away,0
2224879,498,1,6.0,Peter Maes,2282,1,4.0,Juan Carlos Garrido,Home,0
2224879,2282,1,4.0,Juan Carlos Garrido,498,1,6.0,Peter Maes,Away,0
2224882,520,1,16.0,Foeke Booy,2727,1,8.0,Ronny Van Geneugden,Home,0
2224882,2727,1,8.0,Ronny Van Geneugden,520,1,16.0,Foeke Booy,Away,0
2224886,1411,0,9.0,Enzo Scifo,2282,2,4.0,Juan Carlos Garrido,Away,0
2224886,2282,2,4.0,Juan Carlos Garrido,1411,0,9.0,Enzo Scifo,Home,1
2224888,3508,2,2.0,Francky Dury,28643,0,13.0,Glen De Boeck,Home,1
2224888,28643,0,13.0,Glen De Boeck,3508,2,2.0,Francky Dury,Away,0
2224891,566,1,12.0,Wim De Corte,2282,7,6.0,Juan Carlos Garrido,Home,0
2224891,2282,7,6.0,Juan Carlos Garrido,566,1,12.0,Wim De Corte,Away,1
2224893,157,0,11.0,Bob Peeters,28643,2,14.0,Glen De Boeck,Home,0
2224893,28643,2,14.0,Glen De Boeck,157,0,11.0,Bob Peeters,Away,1
2224899,58,2,1.0,John van den Brom,28643,1,13.0,Glen De Boeck,Away,1
2224899,28643,1,13.0,Glen De Boeck,58,2,1.0,John van den Brom,Home,0
2224908,2727,0,10.0,Ronny Van Geneugden,28643,2,12.0,Glen De Boeck,Away,0
2224908,28643,2,12.0,Glen De Boeck,2727,0,10.0,Ronny Van Geneugden,Home,1
2224912,2282,3,3.0,Juan Carlos Garrido,2727,1,10.0,Ronny Van Geneugden,Home,1
2224912,2727,1,10.0,Ronny Van Geneugden,2282,3,3.0,Juan Carlos Garrido,Away,0
2224913,1411,3,9.0,Enzo Scifo,28643,0,13.0,Glen De Boeck,Home,1
2224913,28643,0,13.0,Glen De Boeck,1411,3,9.0,Enzo Scifo,Away,0
2224914,1184,4,6.0,Mario Been,2282,1,5.0,Juan Carlos Garrido,Home,1
2224914,2282,1,5.0,Juan Carlos Garrido,1184,4,6.0,Mario Been,Away,0
2224918,1184,1,6.0,Mario Been,28643,1,13.0,Glen De Boeck,Away,0
2224918,28643,1,13.0,Glen De Boeck,1184,1,6.0,Mario Been,Home,0
2224922,498,3,3.0,Peter Maes,520,0,16.0,Foeke Booy,Home,1
2224922,520,0,16.0,Foeke Booy,498,3,3.0,Peter Maes,Away,0
2224926,520,0,16.0,Foeke Booy,2282,3,4.0,Juan Carlos Garrido,Home,0
2224926,2282,3,4.0,Juan Carlos Garrido,520,0,16.0,Foeke Booy,Away,1
2224928,157,0,13.0,Víctor Fernández,2282,0,3.0,Juan Carlos Garrido,Away,0
2224928,2282,0,3.0,Juan Carlos Garrido,157,0,13.0,Víctor Fernández,Home,0
2224932,204,0,14.0,Hany Ramzy,28643,0,13.0,Glen De Boeck,Home,0
2224932,28643,0,13.0,Glen De Boeck,204,0,14.0,Hany Ramzy,Away,0
2224936,2282,2,4.0,Juan Carlos Garrido,3508,1,2.0,Francky Dury,Away,1
2224936,3508,1,2.0,Francky Dury,2282,2,4.0,Juan Carlos Garrido,Home,0
2224938,58,2,1.0,John van den Brom,2282,2,4.0,Juan Carlos Garrido,Away,0
2224938,2282,2,4.0,Juan Carlos Garrido,58,2,1.0,John van den Brom,Home,0
2224939,204,0,14.0,Eric Van Meir,2282,3,4.0,Juan Carlos Garrido,Away,0
